1656628916.13 +99.9678A  +99.981656628916.195 39A  +100.0252A  +100.0300A  +100.0196A  +100.0570A  +99.9545A  +99.9630A  | 800.0010A  | +18.3666V    +0.1796V    -0.0000V    -0.3050V  
1656628916.653 +99.9683A  +99.9820A  +100.0268A  +100.0336A  +100.0162A  +100.0558A  +99.9554A  +99.9620A  | 800.0002A  | +18.3657V    +0.1796V    -0.0000V    -0.3055V  
1656628917.177 +99.9660A  +99.9838A  +100.0274A  +100.0311A  +100.0196A  +100.0565A  +99.9551A  +99.9612A  | 800.0007A  | +18.3663V    +0.1796V    -0.0000V    -0.3053V  
1656628917.642 +99.9678A  +99.9835A1656628917.709   +100.0274A  +100.0324A  +100.0129A  +100.0576A  +99.9564A  +99.9623A  | 800.0003A  | +18.3661V    +0.1796V    -0.0000V    -0.3051V  
1656628918.162 +99.9654A  +99.9830A  +100.0288A  +100.0322A  +100.0165A  +100.0573A  +99.9557A  +99.9613A  | 800.0002A  | +18.3650V    +0.1796V    -0.0000V    -0.3046V  
1656628918.69 +99.9656A  +99.9814A  +100.0283A  +100.0330A  +100.0179A  +100.0590A  +99.9549A  +99.9607A  | 800.0007A  | +18.3646V    +0.1796V    -0.0000V    -0.3046V  
1656628919.151 +99.9678A  +99.9827A1656628919.217   +100.0288A  +100.0310A  +100.0182A  +100.0570A  +99.9546A  +99.9605A  | 800.0005A  | +18.3645V    +0.1796V    -0.0000V    -0.3051V  
1656628919.67 +99.9712A  +99.9824A  +100.0286A  +100.0310A  +100.0162A  +100.0560A  +99.9552A  +99.9604A  | 800.0010A  | +18.3641V    +0.1796V    -0.0000V    -0.3055V  
1656628920.134 +99.9701A  +99.9822A  +100.0278A  +100.031656628920.201 01A  +100.0165A  +100.0566A  +99.9551A  +99.9622A  | 800.0005A  | +18.3632V    +0.1796V    -0.0000V    -0.3052V  
1656628920.656 +99.9729A  +99.9797A  +100.0286A  +100.0345A  +100.0019A  +100.0598A  +99.9577A  +99.9659A  | 800.0010A  | +18.3609V    +0.1796V    -0.0000V    -0.3053V  
1656628921.18 +99.9714A  +99.9787A  +100.0307A  +100.0345A  +100.0052A  +100.0579A  +99.9572A  +99.9652A  | 800.0009A  | +18.3578V    +0.1796V    -0.0000V    -0.3054V  
1656628921.644 +99.9736A  +99.9784A  +100.0344A  +100.03621656628921.711 A  +99.9936A  +100.0598A  +99.9590A  +99.9654A  | 800.0004A  | +18.3548V    +0.1796V    -0.0000V    -0.3054V  
1656628922.163 +99.9710A  +99.9774A  +100.0355A  +100.0361A  +100.0061A  +100.0582A  +99.9555A  +99.9611A  | 800.0008A  | +18.3520V    +0.1796V    -0.0000V    -0.3051V  
1656628922.69 +99.9713A  +99.9755A  +100.0353A  +100.0378A  +100.0082A  +100.0585A  +99.9553A  +99.9589A  | 800.0008A  | +18.3504V    +0.1796V    -0.0000V    -0.3047V  
1656628923.153 +99.9706A  +99.9780A  +100.0347A  +100.0355A  +100.0119A  +100.0567A  +99.9531A  +99.9603A  | 800.0009A  | +18.3525V    +0.1796V    -0.0000V    -0.3044V  
1656628923.687 +99.9704A  +99.9803A  +100.0359A  +100.0375A  +100.0021A  +100.0595A  +99.9536A  +99.9617A  | 800.0010A  | +18.3553V    +0.1796V    -0.0000V    -0.3043V  
1656628924.214 +99.9693A  +99.9817A  +100.0350A  +100.0319A  +100.0128A  +100.0555A  +99.9527A  +99.9622A  | 800.0011A  | +18.3574V    +0.1796V    -0.0000V    -0.3042V  
1656628924.666 +99.9677A  +99.9802A  +100.0327A  +100.0330A  +100.0141A  +100.0555A  +99.9536A  +99.9637A  | 800.0007A  | +18.3588V    +0.1796V    -0.0000V    -0.3041V  
1656628925.144 +99.9699A  +99.9833A  +1001656628925.209 .0319A  +100.0333A  +100.0033A  +100.0594A  +99.9562A  +99.9637A  | 800.0010A  | +18.3598V    +0.1796V    -0.0000V    -0.3039V  
1656628925.66 +99.9745A  +99.9828A  +100.0309A  +100.0336A  +99.9945A  +100.0609A  +99.9577A  +99.9657A  | 800.0007A  | +18.3597V    +0.1796V    -0.0000V    -0.3041V  
1656628926.191 +99.9752A  +99.9854A  +100.0316A  +100.0332A  +99.9904A  +100.0628A  +99.9568A  +99.9654A  | 800.0009A  | +18.3612V    +0.1796V    -0.0000V    -0.3042V  
1656628926.652 +99.9751A  +99.9844A  +100.1656628926.718 0328A  +100.0326A  +99.9954A  +100.0602A  +99.9552A  +99.9648A  | 800.0005A  | +18.3628V    +0.1796V    -0.0000V    -0.3042V  
1656628927.171 +99.9721A  +99.9836A  +100.0292A  +100.0297A  +100.0111A  +100.0575A  +99.9535A  +99.9641A  | 800.0008A  | +18.3631V    +0.1796V    -0.0000V    -0.3043V  
1656628927.636 +99.9730A  +99.9821A  +100.0298A  +100.0320A 1656628927.702  +100.0011A  +100.0589A  +99.9571A  +99.9662A  | 800.0001A  | +18.3627V    +0.1796V    -0.0000V    -0.3041V  
1656628928.156 +99.9719A  +99.9832A  +100.0305A  +100.0335A  +99.9953A  +100.0604A  +99.9587A  +99.9668A  | 800.0003A  | +18.3626V    +0.1796V    -0.0000V    -0.3037V  
1656628928.68 +99.9741A  +99.9798A  +100.0318A  +100.0349A  +99.9954A  +100.0589A  +99.9596A  +99.9655A  | 799.9999A  | +18.3607V    +0.1796V    -0.0000V    -0.3038V  
1656628929.142 +99.9722A  +99.9822A  +100.0324A  +100.0361A  +1656628929.207 99.9976A  +100.0593A  +99.9564A  +99.9638A  | 800.0000A  | +18.3613V    +0.1796V    -0.0000V    -0.3039V  
1656628929.661 +99.9718A  +99.9822A  +100.0335A  +100.0355A  +99.9984A  +100.0597A  +99.9555A  +99.9635A  | 800.0001A  | +18.3623V    +0.1796V    -0.0000V    -0.3038V  
1656628930.193 +99.9718A  +99.9815A  +100.0319A  +100.0321A  +100.0111A  +100.0551A  +99.9530A  +99.9635A  | 799.9999A  | +18.3619V    +0.1795V    -0.0000V    -0.3040V  
1656628930.651 +99.9732A  +99.9814A  +100.0331A  +100.0345A  +99.9995A  +100.0573A  +99.9562A  +99.9647A  | 799.9999A  | +18.3608V    +0.1795V    -0.0000V    -0.3040V  
1656628931.174 +99.9688A  +99.9814A  +100.0326A  +100.0315A  +100.0126A  +100.0543A  +99.9542A  +99.9648A  | 800.0002A  | +18.3616V    +0.1795V    -0.0000V    -0.3045V  
1656628931.637 +99.9698A  +99.9788A  +100.0319A  +100.0319A  +100.0128A1656628931.702   +100.0559A  +99.9533A  +99.9651A  | 799.9996A  | +18.3614V    +0.1795V    -0.0000V    -0.3044V  
1656628932.156 +99.9710A  +99.9803A  +100.0293A  +100.0297A  +100.0151A  +100.0574A  +99.9533A  +99.9638A  | 799.9999A  | +18.3617V    +0.1795V    -0.0000V    -0.3041V  
1656628932.682 +99.9735A  +99.9797A  +100.0314A  +100.0346A  +99.9995A  +100.0595A  +99.9568A  +99.9645A  | 799.9996A  | +18.3612V    +0.1796V    -0.0000V    -0.3040V  
1656628933.145 +99.9724A  +99.9802A  +100.0301A  +100.0295A  +100.0107A 1656628933.209  +100.0578A  +99.9559A  +99.9637A  | 800.0004A  | +18.3613V    +0.1796V    -0.0000V    -0.3040V  
1656628933.663 +99.9719A  +99.9792A  +100.0297A  +100.0306A  +100.0119A  +100.0568A  +99.9553A  +99.9642A  | 799.9996A  | +18.3615V    +0.1795V    -0.0000V    -0.3041V  
1656628934.192 +99.9714A  +99.9815A  +100.0335A  +100.0321A  +99.9983A  +100.0610A  +99.9565A  +99.9662A  | 800.0005A  | +18.3619V    +0.1796V    -0.0000V    -0.3045V  
1656628934.653 +99.9723A  +99.9806A  +100.0336A  +100.0316A  +99.9972A  +100.0624A  +99.9573A  +99.9656A  | 800.0006A  | +18.3624V    +0.1796V    -0.0000V    -0.3044V  
1656628935.188 +99.9712A  +99.9802A  +100.0323A  +100.0286A  +100.0106A  +100.0590A  +99.9545A  +99.9630A  | 799.9996A  | +18.3624V    +0.1796V    -0.0000V    -0.3044V  
1656628935.65 +99.9722A  +99.9791656628935.716 0A  +100.0320A  +100.0273A  +100.0113A  +100.0583A  +99.9553A  +99.9642A  | 799.9997A  | +18.3625V    +0.1796V    -0.0000V    -0.3044V  
1656628936.168 +99.9715A  +99.9795A  +100.0322A  +100.0275A  +100.0125A  +100.0577A  +99.9550A  +99.9639A  | 799.9998A  | +18.3616V    +0.1796V    -0.0000V    -0.3042V  
1656628936.645 +99.9700A  +99.9799A  +100.0315A  +100.1656628936.71 0268A  +100.0161A  +100.0567A  +99.9548A  +99.9640A  | 799.9999A  | +18.3645V    +0.1795V    -0.0000V    -0.3044V  
1656628937.161 +99.9674A  +99.9826A  +100.0287A  +100.0257A  +100.0202A  +100.0560A  +99.9552A  +99.9639A  | 799.9998A  | +18.3675V    +0.1795V    -0.0000V    -0.3040V  
1656628937.692 +99.9703A  +99.9826A  +100.0307A  +100.0299A  +100.0042A  +100.0591A  +99.9579A  +99.9648A  | 799.9995A  | +18.3674V    +0.1795V    -0.0000V    -0.3040V  
1656628938.152 +99.9717A  +99.9819A  +100.0295A  +100.0283A  +100.0094A  +100.0568A  +99.9577A  +99.9644A  | 799.9997A  | +18.3644V    +0.1795V    -0.0000V    -0.3038V  
1656628938.673 +99.9715A  +99.9806A  +100.0300A  +100.0266A  +100.0122A  +100.0564A  +99.9588A  +99.9626A  | 799.9988A  | +18.3631V    +0.1795V    -0.0000V    -0.3040V  
1656628939.134 +99.9698A  +99.9830A  +100.0282A  +100.0250A  +100.0145A  +1656628939.198 100.0571A  +99.9587A  +99.9633A  | 799.9997A  | +18.3646V    +0.1795V    -0.0000V    -0.3039V  
1656628939.652 +99.9710A  +99.9835A  +100.0284A  +100.0278A  +100.0011A  +100.0610A  +99.9603A  +99.9670A  | 800.0001A  | +18.3644V    +0.1795V    -0.0000V    -0.3038V  
1656628940.175 +99.9711A  +99.9857A  +100.0325A  +100.0295A  +99.9974A  +100.0612A  +99.9571A  +99.9656A  | 800.0000A  | +18.3639V    +0.1795V    -0.0000V    -0.3039V  
1656628940.636 +99.9735A  +99.9835A  +100.0330A  +100.0315A  +99.9952A  +101656628940.701 0.0614A  +99.9576A  +99.9653A  | 800.0009A  | +18.3628V    +0.1795V    -0.0000V    -0.3040V  
1656628941.154 +99.9750A  +99.9835A  +100.0310A  +100.0326A  +99.9931A  +100.0619A  +99.9580A  +99.9650A  | 800.0001A  | +18.3611V    +0.1795V    -0.0000V    -0.3041V  
1656628941.685 +99.9753A  +99.9818A  +100.0309A  +100.0331A  +99.9955A  +100.0628A  +99.9561A  +99.9649A  | 800.0003A  | +18.3609V    +0.1795V    -0.0000V    -0.3042V  
1656628942.216 +99.9750A  +99.9814A  +100.0320A  +100.0344A  +99.9915A  +100.0641A  +99.9570A  +99.9647A  | 800.0000A  | +18.3593V    +0.1795V    -0.0000V    -0.3046V  
1656628942.668 +99.9733A  +99.9796A  +100.0320A  +100.0354A  +99.9931A  +100.0646A  +99.9576A  +99.9645A  | 800.0000A  | +18.3592V    +0.1795V    -0.0000V    -0.3044V  
1656628943.132 +99.9737A  +99.9808A  +101656628943.197 0.0312A  +100.0363A  +99.9910A  +100.0637A  +99.9589A  +99.9648A  | 800.0004A  | +18.3580V    +0.1795V    -0.0000V    -0.3041V  
1656628943.655 +99.9732A  +99.9802A  +100.0325A  +100.0362A  +99.9951A  +100.0605A  +99.9590A  +99.9634A  | 800.0000A  | +18.3583V    +0.1795V    -0.0000V    -0.3039V  
1656628944.176 +99.9733A  +99.9776A  +100.0324A  +100.0331A  +100.0065A  +100.0569A  +99.9595A  +99.9609A  | 800.0001A  | +18.3558V    +0.1795V    -0.0000V    -0.3035V  
1656628944.64 +99.9718A  +99.9769A  +1001656628944.705 .0332A  +100.0327A  +100.0090A  +100.0563A  +99.9579A  +99.9619A  | 799.9997A  | +18.3557V    +0.1795V    -0.0000V    -0.3033V  
1656628945.156 +99.9704A  +99.9784A  +100.0323A  +100.0302A  +100.0116A  +100.0573A  +99.9581A  +99.9615A  | 799.9998A  | +18.3570V    +0.1795V    -0.0000V    -0.3023V  
1656628945.686 +99.9686A  +99.9759A  +100.0331A  +100.0308A  +100.0118A  +100.0587A  +99.9596A  +99.9612A  | 799.9996A  | +18.3572V    +0.1795V    -0.0000V    -0.3018V  
1656628946.148 +99.9703A  +99.9753A  +1001656628946.215 .0318A  +100.0297A  +100.0109A  +100.0597A  +99.9604A  +99.9617A  | 799.9997A  | +18.3556V    +0.1795V    -0.0000V    -0.3017V  
1656628946.668 +99.9719A  +99.9747A  +100.0294A  +100.0291A  +100.0125A  +100.0605A  +99.9596A  +99.9625A  | 800.0001A  | +18.3568V    +0.1795V    -0.0000V    -0.3018V  
1656628947.144 +99.9714A  +99.9758A  +100.0295A  +100.0292A 1656628947.21  +100.0143A  +100.0625A  +99.9566A  +99.9615A  | 800.0009A  | +18.3573V    +0.1795V    -0.0000V    -0.3019V  
1656628947.661 +99.9738A  +99.9783A  +100.0332A  +100.0312A  +100.0050A  +100.0591A  +99.9573A  +99.9629A  | 800.0007A  | +18.3578V    +0.1795V    -0.0000V    -0.3021V  
1656628948.19 +99.9752A  +99.9821A  +100.0342A  +100.0327A  +99.9944A  +100.0567A  +99.9601A  +99.9655A  | 800.0008A  | +18.3585V    +0.1795V    -0.0000V    -0.3022V  
1656628948.653 +99.9750A  +99.9811A  +100.0323A  +100.0336A  +99.9966A  +100.0559A  +99.9605A  +99.9653A  | 800.0004A  | +18.3592V    +0.1795V    -0.0000V    -0.3021V  
1656628949.185 +99.9732A  +99.9809A  +100.0271A  +100.0303A  +100.0155A  +100.0505A  +99.9582A  +99.9648A  | 800.0006A  | +18.3620V    +0.1795V    -0.0000V    -0.3027V  
1656628949.713 +99.9731A  +99.9808A  +100.0287A  +100.0323A  +100.0101A  +100.0524A  +99.9574A  +99.9655A  | 800.0002A  | +18.3633V    +0.1795V    -0.0000V    -0.3029V  
1656628950.165 +99.9721A  +99.9808A  +100.0277A  +100.0327A  +100.0158A  +100.0493A  +99.9566A  +99.9651A  | 800.0003A  | +18.3622V    +0.1795V    -0.0000V    -0.3031V  
1656628950.643 +99.9720A  +99.9781A  +1001656628950.709 .0271A  +100.0335A  +100.0170A  +100.0508A  +99.9577A  +99.9647A  | 800.0009A  | +18.3614V    +0.1795V    -0.0000V    -0.3034V  
1656628951.159 +99.9705A  +99.9800A  +100.0312A  +100.0350A  +100.0144A  +100.0512A  +99.9556A  +99.9629A  | 800.0006A  | +18.3606V    +0.1795V    -0.0000V    -0.3029V  
1656628951.685 +99.9735A  +99.9814A  +100.0329A  +100.0368A  +100.0013A  +100.0526A  +99.9566A  +99.9652A  | 800.0004A  | +18.3610V    +0.1795V    +0.0000V    -0.3032V  
1656628952.144 +99.9730A  +99.981656628952.209 07A  +100.0311A  +100.0319A  +100.0141A  +100.0504A  +99.9549A  +99.9639A  | 800.0000A  | +18.3613V    +0.1795V    +0.0000V    -0.3031V  
1656628952.66 +99.9719A  +99.9803A  +100.0289A  +100.0308A  +100.0184A  +100.0488A  +99.9559A  +99.9650A  | 800.0000A  | +18.3636V    +0.1795V    -0.0000V    -0.3035V  
1656628953.188 +99.9717A  +99.9823A  +100.0265A  +100.0315A  +100.0218A  +100.0493A  +99.9535A  +99.9634A  | 800.0000A  | +18.3660V    +0.1795V    -0.0000V    -0.3033V  
1656628953.65 +99.9733A  +99.98251656628953.716 A  +100.0297A  +100.0345A  +100.0073A  +100.0523A  +99.9560A  +99.9643A  | 799.9998A  | +18.3661V    +0.1795V    -0.0000V    -0.3028V  
1656628954.166 +99.9715A  +99.9814A  +100.0298A  +100.0349A  +100.0150A  +100.0509A  +99.9545A  +99.9618A  | 799.9998A  | +18.3644V    +0.1795V    -0.0000V    -0.3025V  
1656628954.692 +99.9737A  +99.9814A  +100.0313A  +100.0343A  +100.0080A  +100.0532A  +99.9551A  +99.9630A  | 800.0002A  | +18.3640V    +0.1795V    -0.0000V    -0.3021V  
1656628955.156 +99.9744A  +99.9836A  +100.0302A  +100.0317A  +100.0032A  +100.0547A  +99.9558A  +99.9664A  | 799.9999A  | +18.3645V    +0.1795V    -0.0000V    -0.3021V  
1656628955.687 +99.9731A  +99.9823A  +100.0306A  +100.0318A  +100.0042A  +100.0543A  +99.9570A  +99.9667A  | 800.0000A  | +18.3646V    +0.1795V    -0.0000V    -0.3024V  
1656628956.152 +99.9747A  +99.9829A  +100.0298A  +100.0327A  +100.0004A  +100.0538A  +99.9591A  +99.9665A  | 799.9998A  | +18.3628V    +0.1795V    +0.0000V    -0.3028V  
1656628956.684 +99.9767A  +99.9822A  +100.0305A  +100.0331A  +99.9993A  +100.0523A  +99.9594A  +99.9667A  | 800.0001A  | +18.3613V    +0.1795V    -0.0000V    -0.3034V  
1656628957.15 +99.9755A  +99.9827A  +100.0310A  +100.0316A  +100.0027A  +11656628957.213 00.0522A  +99.9575A  +99.9666A  | 799.9997A  | +18.3618V    +0.1795V    -0.0000V    -0.3032V  
1656628957.665 +99.9756A  +99.9814A  +100.0311A  +100.0319A  +100.0027A  +100.0539A  +99.9568A  +99.9660A  | 799.9996A  | +18.3629V    +0.1795V    +0.0000V    -0.3034V  
1656628958.129 +99.9735A  +99.9816A 1656628958.193  +100.0284A  +100.0286A  +100.0194A  +100.0504A  +99.9556A  +99.9631A  | 800.0006A  | +18.3640V    +0.1795V    +0.0000V    -0.3037V  
1656628958.653 +99.9758A  +99.9806A  +100.0275A  +100.0298A  +100.0105A  +100.0532A  +99.9583A  +99.9637A  | 799.9993A  | +18.3643V    +0.1795V    +0.0000V    -0.3032V  
1656628959.175 +99.9739A  +99.9814A  +100.0250A  +100.0272A  +100.0211A  +100.0517A  +99.9554A  +99.9639A  | 799.9997A  | +18.3659V    +0.1795V    -0.0000V    -0.3032V  
1656628959.635 +99.9746A  +99.9804A  +1656628959.7 100.0229A  +100.0278A  +100.0220A  +100.0504A  +99.9561A  +99.9655A  | 799.9997A  | +18.3669V    +0.1795V    -0.0000V    -0.3031V  
1656628960.155 +99.9744A  +99.9811A  +100.0245A  +100.0275A  +100.0216A  +100.0509A  +99.9554A  +99.9645A  | 799.9999A  | +18.3660V    +0.1795V    -0.0000V    -0.3033V  
1656628960.68 +99.9757A  +99.9800A  +100.0298A  +100.0324A  +100.0061A  +100.0530A  +99.9582A  +99.9650A  | 800.0002A  | +18.3640V    +0.1795V    -0.0000V    -0.3038V  
1656628961.14 +99.9736A  +99.9814A  +11656628961.204 00.0272A  +100.0281A  +100.0194A  +100.0490A  +99.9575A  +99.9632A  | 799.9994A  | +18.3653V    +0.1795V    -0.0000V    -0.3036V  
1656628961.657 +99.9746A  +99.9816A  +100.0288A  +100.0319A  +100.0066A  +100.0509A  +99.9589A  +99.9664A  | 799.9996A  | +18.3655V    +0.1795V    -0.0000V    -0.3034V  
1656628962.186 +99.9751A  +99.9812A  +100.0276A  +100.0308A  +100.0149A  +100.0477A  +99.9573A  +99.9651A  | 799.9997A  | +18.3647V    +0.1795V    +0.0000V    -0.3032V  
1656628962.652 +99.9730A  +99.9790A  +101656628962.717 0.0264A  +100.0296A  +100.0197A  +100.0493A  +99.9580A  +99.9643A  | 799.9992A  | +18.3652V    +0.1795V    +0.0000V    -0.3030V  
1656628963.169 +99.9708A  +99.9790A  +100.0253A  +100.0300A  +100.0231A  +100.0508A  +99.9567A  +99.9638A  | 799.9995A  | +18.3662V    +0.1795V    -0.0000V    -0.3033V  
1656628963.631 +99.9743A  +99.9789A  +100.0260A  +100.0275A 1656628963.696  +100.0223A  +100.0505A  +99.9558A  +99.9641A  | 799.9995A  | +18.3669V    +0.1795V    -0.0000V    -0.3030V  
1656628964.156 +99.9744A  +99.9802A  +100.0262A  +100.0274A  +100.0220A  +100.0495A  +99.9542A  +99.9649A  | 799.9989A  | +18.3667V    +0.1795V    -0.0000V    -0.3030V  
1656628964.676 +99.9746A  +99.9799A  +100.0281A  +100.0301A  +100.0158A  +100.0511A  +99.9543A  +99.9652A  | 799.9992A  | +18.3659V    +0.1795V    -0.0000V    -0.3032V  
1656628965.138 +99.9731A  +99.9802A  +100.0302A  +100.0336A  1656628965.204 +100.0042A  +100.0541A  +99.9567A  +99.9673A  | 799.9994A  | +18.3642V    +0.1795V    +0.0000V    -0.3027V  
1656628965.656 +99.9745A  +99.9806A  +100.0294A  +100.0338A  +99.9997A  +100.0560A  +99.9576A  +99.9675A  | 799.9992A  | +18.3650V    +0.1795V    +0.0000V    -0.3024V  
1656628966.184 +99.9725A  +99.9816A  +100.0291A  +100.0334A  +100.0058A  +100.0553A  +99.9559A  +99.9659A  | 799.9996A  | +18.3665V    +0.1795V    -0.0000V    -0.3020V  
1656628966.649 +99.9744A  +99.9808A  +100.0296A  +100.0346A  1656628966.715 +100.0018A  +100.0573A  +99.9559A  +99.9652A  | 799.9994A  | +18.3668V    +0.1795V    -0.0000V    -0.3016V  
1656628967.168 +99.9728A  +99.9796A  +100.0256A  +100.0311A  +100.0189A  +100.0551A  +99.9537A  +99.9628A  | 799.9995A  | +18.3662V    +0.1795V    -0.0000V    -0.3016V  
1656628967.699 +99.9739A  +99.9784A  +100.0282A  +100.0358A  +100.0071A  +100.0583A  +99.9547A  +99.9627A  | 799.9990A  | +18.3637V    +0.1795V    -0.0000V    -0.3017V  
1656628968.152 +99.9721A  +99.9800A  +100.0266A  +100.0326A  +100.0171A  +100.0541A  +99.9535A  +99.9641A  | 800.0000A  | +18.3638V    +0.1795V    -0.0000V    -0.3017V  
1656628968.68 +99.9716A  +99.9775A  +100.0267A  +100.0333A  +100.0187A  +100.0540A  +99.9546A  +99.9637A  | 800.0002A  | +18.3634V    +0.1795V    -0.0000V    -0.3015V  
1656628969.141 +99.9714A  +99.9796A  +100.0259A  +100.0305A  +100.02281656628969.206 A  +100.0519A  +99.9534A  +99.9645A  | 799.9999A  | +18.3649V    +0.1795V    -0.0000V    -0.3014V  
1656628969.657 +99.9705A  +99.9788A  +100.0255A  +100.0284A  +100.0251A  +100.0531A  +99.9543A  +99.9641A  | 799.9999A  | +18.3668V    +0.1795V    -0.0000V    -0.3014V  
1656628970.184 +99.9706A  +99.9788A  +100.0268A  +100.0284A  +100.0244A  +100.0537A  +99.9547A  +99.9627A  | 800.0002A  | +18.3657V    +0.1795V    -0.0000V    -0.3008V  
1656628970.647 +99.9745A  +99.9786A  +100.0280A  +100.0311A  +100.0130A 1656628970.711  +100.0534A  +99.9574A  +99.9642A  | 800.0002A  | +18.3633V    +0.1795V    -0.0000V    -0.3008V  
1656628971.164 +99.9712A  +99.9795A  +100.0283A  +100.0293A  +100.0211A  +100.0524A  +99.9563A  +99.9623A  | 800.0004A  | +18.3637V    +0.1795V    -0.0000V    -0.3008V  
1656628971.644 +99.9728A  +99.97591656628971.709 A  +100.0284A  +100.0310A  +100.0191A  +100.0521A  +99.9579A  +99.9624A  | 799.9997A  | +18.3620V    +0.1795V    -0.0000V    -0.3010V  
1656628972.158 +99.9749A  +99.9793A  +100.0288A  +100.0328A  +100.0062A  +100.0547A  +99.9588A  +99.9644A  | 800.0000A  | +18.3618V    +0.1795V    +0.0000V    -0.3009V  
1656628972.687 +99.9768A  +99.9783A  +100.0294A  +100.0344A  +100.0022A  +100.0552A  +99.9583A  +99.9652A  | 799.9998A  | +18.3617V    +0.1795V    +0.0000V    -0.3008V  
1656628973.152 +99.9745A  +99.9774A1656628973.217   +100.0289A  +100.0305A  +100.0153A  +100.0525A  +99.9560A  +99.9644A  | 799.9995A  | +18.3614V    +0.1795V    +0.0000V    -0.3011V  
1656628973.667 +99.9750A  +99.9758A  +100.0289A  +100.0299A  +100.0177A  +100.0525A  +99.9556A  +99.9650A  | 800.0003A  | +18.3613V    +0.1795V    +0.0000V    -0.3015V  
1656628974.146 +99.9744A  +99.9788A  +100.0315A  +100.031656628974.211 05A  +100.0102A  +100.0527A  +99.9565A  +99.9652A  | 799.9998A  | +18.3620V    +0.1795V    +0.0000V    -0.3017V  
1656628974.665 +99.9759A  +99.9787A  +100.0309A  +100.0347A  +100.0027A  +100.0539A  +99.9581A  +99.9651A  | 800.0000A  | +18.3619V    +0.1795V    -0.0000V    -0.3015V  
1656628975.196 +99.9753A  +99.9776A  +100.0295A  +100.0312A  +100.0152A  +100.0526A  +99.9546A  +99.9635A  | 799.9995A  | +18.3613V    +0.1795V    -0.0000V    -0.3013V  
1656628975.652 +99.9746A  +99.9773A  +100.0280A  +100.0287A  +100.0192A  +100.0524A  +99.9563A  +99.9637A  | 800.0002A  | +18.3626V    +0.1795V    -0.0000V    -0.3012V  
1656628976.172 +99.9738A  +99.9786A  +100.0294A  +100.0291A  +100.0094A  +100.0560A  +99.9576A  +99.9655A  | 799.9994A  | +18.3625V    +0.1795V    -0.0000V    -0.3009V  
1656628976.635 +99.9743A  +99.9784A  +100.0310A  +100.0300A  +100.0026A  +101656628976.699 0.0580A  +99.9589A  +99.9668A  | 800.0001A  | +18.3628V    +0.1795V    -0.0000V    -0.3011V  
1656628977.154 +99.9719A  +99.9778A  +100.0300A  +100.0285A  +100.0131A  +100.0553A  +99.9569A  +99.9653A  | 799.9988A  | +18.3626V    +0.1795V    +0.0000V    -0.3013V  
1656628977.678 +99.9754A  +99.9784A  +100.0302A  +100.0291A  +100.0043A  +100.0566A  +99.9600A  +99.9664A  | 800.0004A  | +18.3624V    +0.1795V    -0.0000V    -0.3017V  
1656628978.21 +99.9757A  +99.9774A  +100.0283A  +100.0256A  +100.0171A  +100.0535A  +99.9578A  +99.9642A  | 799.9995A  | +18.3624V    +0.1795V    -0.0000V    -0.3017V  
1656628978.662 +99.9761A  +99.9768A  +100.0261A  +100.0232A  +100.0215A  +100.0546A  +99.9581A  +99.9639A  | 800.0003A  | +18.3645V    +0.1795V    -0.0000V    -0.3013V  
1656628979.189 +99.9750A  +99.9768A  +100.0272A  +100.0218A  +100.0215A  +100.0545A  +99.9584A  +99.9640A  | 799.9991A  | +18.3647V    +0.1795V    -0.0000V    -0.3006V  
1656628979.714 +99.9753A  +99.9756A  +100.0282A  +100.0286A  +100.0059A  +100.0586A  +99.9609A  +99.9661A  | 799.9994A  | +18.3631V    +0.1795V    -0.0000V    -0.3001V  
1656628980.166 +99.9739A  +99.9739A  +100.0271A  +100.0274A  +100.0151A  +100.0565A  +99.9600A  +99.9654A  | 799.9993A  | +18.3608V    +0.1795V    -0.0000V    -0.3001V  
1656628980.689 +99.9744A  +99.9736A  +100.0295A  +100.0263A  +100.0174A  +100.0554A  +99.9586A  +99.9648A  | 800.0000A  | +18.3609V    +0.1795V    -0.0000V    -0.3006V  
1656628981.155 +99.9764A  +99.9750A  +100.0298A  +100.0250A  +100.0171A  +100.0539A  +99.9583A  +99.9642A  | 799.9997A  | +18.3608V    +0.1795V    -0.0000V    -0.3010V  
1656628981.685 +99.9773A  +99.9749A  +100.0285A  +100.0239A  +100.0175A  +100.0548A  +99.9576A  +99.9660A  | 800.0005A  | +18.3614V    +0.1795V    -0.0000V    -0.3014V  
1656628982.148 +99.9756A  +99.9746A  +101656628982.214 0.0286A  +100.0256A  +100.0162A  +100.0545A  +99.9589A  +99.9651A  | 799.9992A  | +18.3599V    +0.1795V    -0.0000V    -0.3011V  
1656628982.665 +99.9756A  +99.9738A  +100.0291A  +100.0265A  +100.0167A  +100.0545A  +99.9607A  +99.9639A  | 800.0008A  | +18.3593V    +0.1795V    -0.0000V    -0.3011V  
1656628983.146 +99.9734A  +99.9767A  +100.0284A  +100.0233A1656628983.211   +100.0213A  +100.0523A  +99.9589A  +99.9651A  | 799.9993A  | +18.3625V    +0.1795V    -0.0000V    -0.3010V  
1656628983.665 +99.9744A  +99.9778A  +100.0296A  +100.0270A  +100.0113A  +100.0553A  +99.9590A  +99.9666A  | 800.0010A  | +18.3646V    +0.1795V    -0.0000V    -0.3007V  
